nohup: ignoring input
Using TensorFlow backend.
DEBUG:main:200:	Size Word Vocab: 25999
DEBUG:main:206:	Train Word X: (79832, 105)
DEBUG:main:207:	Train Y: (79832, 105, 1)
DEBUG:main:213:	Val Word X: (4982, 105)
DEBUG:main:214:	Val Y: (4982, 105, 1)
DEBUG:main:220:	Test Word X: (5000, 105)
DEBUG:main:221:	Test Y: (5000, 105, 1)
DEBUG:main:225:	Size Char Vocab: 136
DEBUG:main:232:	Train Char X: (79832, 105, 33)
DEBUG:main:239:	Val Char X: (4982, 105, 33)
DEBUG:main:246:	Test Char X: (5000, 105, 33)
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:new_func:506:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Loading Model
Train on 79832 samples, validate on 4982 samples
56832/79832 [====================>.........] - ETA: 2:29
56864/79832 [====================>.........] - ETA: 2:29
56896/79832 [====================>.........] - ETA: 2:29
56928/79832 [====================>.........] - ETA: 2:29
56960/79832 [====================>.........] - ETA: 2:29
56992/79832 [====================>.........] - ETA: 2:28
57024/79832 [====================>.........] - ETA: 2:28
57056/79832 [====================>.........] - ETA: 2:28
57088/79832 [====================>.........] - ETA: 2:28
57120/79832 [====================>.........] - ETA: 2:28
57152/79832 [====================>.........] - ETA: 2:27
57184/79832 [====================>.........] - ETA: 2:27
57216/79832 [====================>.........] - ETA: 2:27
57248/79832 [====================>.........] - ETA: 2:27
57280/79832 [====================>.........] - ETA: 2:26
57312/79832 [====================>.........] - ETA: 2:26
57344/79832 [====================>.........] - ETA: 2:26
57376/79832 [====================>.........] - ETA: 2:26
57408/79832 [====================>.........] - ETA: 2:26
57440/79832 [====================>.........] - ETA: 2:25
57472/79832 [====================>.........] - ETA: 2:25
57504/79832 [====================>.........] - ETA: 2:25
57536/79832 [====================>.........] - ETA: 2:25
57568/79832 [====================>.........] - ETA: 2:25
57600/79832 [====================>.........] - ETA: 2:24
57632/79832 [====================>.........] - ETA: 2:24
57664/79832 [====================>.........] - ETA: 2:24
57696/79832 [====================>.........] - ETA: 2:24
57728/79832 [====================>.........] - ETA: 2:24
57760/79832 [====================>.........] - ETA: 2:23
57792/79832 [====================>.........] - ETA: 2:23
57824/79832 [====================>.........] - ETA: 2:23
57856/79832 [====================>.........] - ETA: 2:23
57888/79832 [====================>.........] - ETA: 2:23
57920/79832 [====================>.........] - ETA: 2:22
57952/79832 [====================>.........] - ETA: 2:22
57984/79832 [====================>.........] - ETA: 2:22
58016/79832 [====================>.........] - ETA: 2:22
58048/79832 [====================>.........] - ETA: 2:21
58080/79832 [====================>.........] - ETA: 2:21
58112/79832 [====================>.........] - ETA: 2:21
58144/79832 [====================>.........] - ETA: 2:21
58176/79832 [====================>.........] - ETA: 2:21
58208/79832 [====================>.........] - ETA: 2:20
58240/79832 [====================>.........] - ETA: 2:20
58272/79832 [====================>.........] - ETA: 2:20
58304/79832 [====================>.........] - ETA: 2:20
58336/79832 [====================>.........] - ETA: 2:20
58368/79832 [====================>.........] - ETA: 2:19
58400/79832 [====================>.........] - ETA: 2:19
58432/79832 [====================>.........] - ETA: 2:19
58464/79832 [====================>.........] - ETA: 2:19
58496/79832 [====================>.........] - ETA: 2:19
58528/79832 [====================>.........] - ETA: 2:18
58560/79832 [=====================>........] - ETA: 2:18
58592/79832 [=====================>........] - ETA: 2:18
58624/79832 [=====================>........] - ETA: 2:18
58656/79832 [=====================>........] - ETA: 2:17
58688/79832 [=====================>........] - ETA: 2:17
58720/79832 [=====================>........] - ETA: 2:17
58752/79832 [=====================>........] - ETA: 2:17
58784/79832 [=====================>........] - ETA: 2:17
58816/79832 [=====================>........] - ETA: 2:16
58848/79832 [=====================>........] - ETA: 2:16
58880/79832 [=====================>........] - ETA: 2:16
58912/79832 [=====================>........] - ETA: 2:16
58944/79832 [=====================>........] - ETA: 2:16
58976/79832 [=====================>........] - ETA: 2:15
59008/79832 [=====================>........] - ETA: 2:15
59040/79832 [=====================>........] - ETA: 2:15
59072/79832 [=====================>........] - ETA: 2:15
59104/79832 [=====================>........] - ETA: 2:15
59136/79832 [=====================>........] - ETA: 2:14
59168/79832 [=====================>........] - ETA: 2:14
59200/79832 [=====================>........] - ETA: 2:14
59232/79832 [=====================>........] - ETA: 2:14
59264/79832 [=====================>........] - ETA: 2:14
59296/79832 [=====================>........] - ETA: 2:13
59328/79832 [=====================>........] - ETA: 2:13
59360/79832 [=====================>........] - ETA: 2:13
59392/79832 [=====================>........] - ETA: 2:13
59424/79832 [=====================>........] - ETA: 2:12
59456/79832 [=====================>........] - ETA: 2:12
59488/79832 [=====================>........] - ETA: 2:12
59520/79832 [=====================>........] - ETA: 2:12
59552/79832 [=====================>........] - ETA: 2:12
59584/79832 [=====================>........] - ETA: 2:11
59616/79832 [=====================>........] - ETA: 2:11
59648/79832 [=====================>........] - ETA: 2:11
59680/79832 [=====================>........] - ETA: 2:11
59712/79832 [=====================>........] - ETA: 2:11
59744/79832 [=====================>........] - ETA: 2:10
59776/79832 [=====================>........] - ETA: 2:10
59808/79832 [=====================>........] - ETA: 2:10
59840/79832 [=====================>........] - ETA: 2:10
59872/79832 [=====================>........] - ETA: 2:10
59904/79832 [=====================>........] - ETA: 2:09
59936/79832 [=====================>........] - ETA: 2:09
59968/79832 [=====================>........] - ETA: 2:09
60000/79832 [=====================>........] - ETA: 2:09
60032/79832 [=====================>........] - ETA: 2:09
60064/79832 [=====================>........] - ETA: 2:08
60096/79832 [=====================>........] - ETA: 2:08
60128/79832 [=====================>........] - ETA: 2:08
60160/79832 [=====================>........] - ETA: 2:08
60192/79832 [=====================>........] - ETA: 2:07
60224/79832 [=====================>........] - ETA: 2:07
60256/79832 [=====================>........] - ETA: 2:07
60288/79832 [=====================>........] - ETA: 2:07
60320/79832 [=====================>........] - ETA: 2:07
60352/79832 [=====================>........] - ETA: 2:06
60384/79832 [=====================>........] - ETA: 2:06
60416/79832 [=====================>........] - ETA: 2:06
60448/79832 [=====================>........] - ETA: 2:06
60480/79832 [=====================>........] - ETA: 2:06
60512/79832 [=====================>........] - ETA: 2:05
60544/79832 [=====================>........] - ETA: 2:05
60576/79832 [=====================>........] - ETA: 2:05
60608/79832 [=====================>........] - ETA: 2:05
60640/79832 [=====================>........] - ETA: 2:05
60672/79832 [=====================>........] - ETA: 2:04
60704/79832 [=====================>........] - ETA: 2:04
60736/79832 [=====================>........] - ETA: 2:04
60768/79832 [=====================>........] - ETA: 2:04
60800/79832 [=====================>........] - ETA: 2:04
60832/79832 [=====================>........] - ETA: 2:03
60864/79832 [=====================>........] - ETA: 2:03
60896/79832 [=====================>........] - ETA: 2:03
60928/79832 [=====================>........] - ETA: 2:03
60960/79832 [=====================>........] - ETA: 2:02
60992/79832 [=====================>........] - ETA: 2:02
61024/79832 [=====================>........] - ETA: 2:02
61056/79832 [=====================>........] - ETA: 2:02
61088/79832 [=====================>........] - ETA: 2:02
61120/79832 [=====================>........] - ETA: 2:01
61152/79832 [=====================>........] - ETA: 2:01
61184/79832 [=====================>........] - ETA: 2:01
61216/79832 [======================>.......] - ETA: 2:01
61248/79832 [======================>.......] - ETA: 2:01
61280/79832 [======================>.......] - ETA: 2:00
61312/79832 [======================>.......] - ETA: 2:00
61344/79832 [======================>.......] - ETA: 2:00
61376/79832 [======================>.......] - ETA: 2:00
61408/79832 [======================>.......] - ETA: 2:00
61440/79832 [======================>.......] - ETA: 1:59
61472/79832 [======================>.......] - ETA: 1:59
61504/79832 [======================>.......] - ETA: 1:59
61536/79832 [======================>.......] - ETA: 1:59
61568/79832 [======================>.......] - ETA: 1:59
61600/79832 [======================>.......] - ETA: 1:58
61632/79832 [======================>.......] - ETA: 1:58
61664/79832 [======================>.......] - ETA: 1:58
61696/79832 [======================>.......] - ETA: 1:58
61728/79832 [======================>.......] - ETA: 1:57
61760/79832 [======================>.......] - ETA: 1:57
61792/79832 [======================>.......] - ETA: 1:57
61824/79832 [======================>.......] - ETA: 1:57
61856/79832 [======================>.......] - ETA: 1:57
61888/79832 [======================>.......] - ETA: 1:56
61920/79832 [======================>.......] - ETA: 1:56
61952/79832 [======================>.......] - ETA: 1:56
61984/79832 [======================>.......] - ETA: 1:56
62016/79832 [======================>.......] - ETA: 1:56
62048/79832 [======================>.......] - ETA: 1:55
62080/79832 [======================>.......] - ETA: 1:55
62112/79832 [======================>.......] - ETA: 1:55
62144/79832 [======================>.......] - ETA: 1:55
62176/79832 [======================>.......] - ETA: 1:55
62208/79832 [======================>.......] - ETA: 1:54
62240/79832 [======================>.......] - ETA: 1:54
62272/79832 [======================>.......] - ETA: 1:54
62304/79832 [======================>.......] - ETA: 1:54
62336/79832 [======================>.......] - ETA: 1:54
62368/79832 [======================>.......] - ETA: 1:53
62400/79832 [======================>.......] - ETA: 1:53
62432/79832 [======================>.......] - ETA: 1:53
62464/79832 [======================>.......] - ETA: 1:53
62496/79832 [======================>.......] - ETA: 1:52
62528/79832 [======================>.......] - ETA: 1:52
62560/79832 [======================>.......] - ETA: 1:52
62592/79832 [======================>.......] - ETA: 1:52
62624/79832 [======================>.......] - ETA: 1:52
62656/79832 [======================>.......] - ETA: 1:51
62688/79832 [======================>.......] - ETA: 1:51
62720/79832 [======================>.......] - ETA: 1:51
62752/79832 [======================>.......] - ETA: 1:51
62784/79832 [======================>.......] - ETA: 1:51
62816/79832 [======================>.......] - ETA: 1:50
62848/79832 [======================>.......] - ETA: 1:50
62880/79832 [======================>.......] - ETA: 1:50
62912/79832 [======================>.......] - ETA: 1:50
62944/79832 [======================>.......] - ETA: 1:50
62976/79832 [======================>.......] - ETA: 1:49
63008/79832 [======================>.......] - ETA: 1:49
63040/79832 [======================>.......] - ETA: 1:49
63072/79832 [======================>.......] - ETA: 1:49
63104/79832 [======================>.......] - ETA: 1:49
63136/79832 [======================>.......] - ETA: 1:48
63168/79832 [======================>.......] - ETA: 1:48
63200/79832 [======================>.......] - ETA: 1:48
63232/79832 [======================>.......] - ETA: 1:48
63264/79832 [======================>.......] - ETA: 1:47
63296/79832 [======================>.......] - ETA: 1:47
63328/79832 [======================>.......] - ETA: 1:47
63360/79832 [======================>.......] - ETA: 1:47
63392/79832 [======================>.......] - ETA: 1:47
63424/79832 [======================>.......] - ETA: 1:46
63456/79832 [======================>.......] - ETA: 1:46
63488/79832 [======================>.......] - ETA: 1:46
63520/79832 [======================>.......] - ETA: 1:46
63552/79832 [======================>.......] - ETA: 1:46
63584/79832 [======================>.......] - ETA: 1:45
63616/79832 [======================>.......] - ETA: 1:45
63648/79832 [======================>.......] - ETA: 1:45
63680/79832 [======================>.......] - ETA: 1:45
63712/79832 [======================>.......] - ETA: 1:45
63744/79832 [======================>.......] - ETA: 1:44
63776/79832 [======================>.......] - ETA: 1:44
63808/79832 [======================>.......] - ETA: 1:44
63840/79832 [======================>.......] - ETA: 1:44
63872/79832 [=======================>......] - ETA: 1:43
63904/79832 [=======================>......] - ETA: 1:43
63936/79832 [=======================>......] - ETA: 1:43
63968/79832 [=======================>......] - ETA: 1:43
64000/79832 [=======================>......] - ETA: 1:43
